Material,Yellow 100,#FFF9C4
Material,Yellow 200,#FFF59D
Material,Yellow 300,#FFF176
Material,Yellow 400,#FFEE58
Material,Yellow 500,#FFEB3B
Material,Yellow 600,#FDD835
Material,Yellow 700,#FBC02D
Material,Yellow 800,#F9A825
Material,Yellow 900,#F57F17
Material,Yellow A100,#FFFF8D
Material,Yellow A200,#FFFF00
Material,Yellow A400,#FFEA00
Material,Yellow A700,#FFD600
Material,Amber 50,#FFF8E1
Material,Amber 100,#FFECB3
Material,Amber 200,#FFE082
Material,Amber 300,#FFD54F
Material,Amber 400,#FFCA28
Material,Amber 500,#FFC107
Material,Amber 600,#FFB300
Material,Amber 700,#FFA000
Material,Amber 800,#FF8F00
Material,Amber 900,#FF6F00
Material,Amber A100,#FFE57F
Material,Amber A200,#FFD740
Material,Amber A400,#FFC400
Material,Amber A700,#FFAB00
Material,Orange 50,#FFF3E0
Material,Orange 100,#FFE0B2
Material,Orange 200,#FFCC80
Material,Orange 300,#FFB74D
Material,Orange 400,#FFA726
Material,Orange 500,#FF9800
Material,Orange 600,#FB8C00
Material,Orange 700,#F57C00
Material,Orange 800,#EF6C00
Material,Orange 900,#E65100
Material,Orange A100,#FFD180
Material,Orange A200,#FFAB40
Material,Orange A400,#FF9100
Material,Orange A700,#FF6D00
Material,Deep Orange 50,#FBE9E7
Material,Deep Orange 100,#FFCCBC
Material,Deep Orange 200,#FFAB91
Material,Deep Orange 300,#FF8A65
Material,Deep Orange 400,#FF7043
Material,Deep Orange 500,#FF5722
Material,Deep Orange 600,#F4511E
Material,Deep Orange 700,#E64A19
Material,Deep Orange 800,#D84315
Material,Deep Orange 900,#BF360C
Material,Deep Orange A100,#FF9E80
Material,Deep Orange A200,#FF6E40
Material,Deep Orange A400,#FF3D00
Material,Deep Orange A700,#DD2C00
Material,Brown 50,#EFEBE9
Material,Brown 100,#D7CCC8
Material,Brown 200,#BCAAA4
Material,Brown 300,#A1887F
Material,Brown 400,#8D6E63
Material,Brown 500,#795548
Material,Brown 600,#6D4C41
Material,Brown 700,#5D4037
Material,Brown 800,#4E342E
Material,Brown 900,#3E2723
Material,gap,nouse
Material,gap,nouse
Material,gap,nouse
Material,gap,nouse
Material,Gray 50,#FAFAFA
Material,Gray 100,#F5F5F5
Material,Gray 200,#EEEEEE
Material,Gray 300,#E0E0E0
Material,Gray 400,#BDBDBD
Material,Gray 500,#9E9E9E
Material,Gray 600,#757575
Material,Gray 700,#616161
Material,Gray 800,#424242
Material,Gray 900,#212121
Material,gap,nouse
Material,gap,nouse
Material,gap,nouse
Material,gap,nouse
Material,Blue Gray 50,#ECEFF1
Material,Blue Gray 100,#CFD8DC
Material,Blue Gray 200,#B0BEC5
Material,Blue Gray 300,#90A4AE
Material,Blue Gray 400,#78909C
Material,Blue Gray 500,#607D8B
Material,Blue Gray 600,#546E7A
Material,Blue Gray 700,#455A64
Material,Blue Gray 800,#37474F
Material,Blue Gray 900,#263238
Material,gap,nouse
Material,gap,nouse
Material,gap,nouse
Material,gap,nouse
Material,Black,#000000
Material,White,#FFFFFF
